"","X","Referee","Arena","CountPerArena","TotalCount","Lag","AntalMatchPerLag"
"952",952,"Linus Holmgren","Täftehallen",2,18,"Umeå City IBF",1
"953",953,"Linus Holmgren","Täftehallen",2,18,"Gimonäs Umeå IF",1
"954",954,"Linus Holmgren","Umeå Energi Arena Väst",3,18,"Holmsund City IBC",1
"955",955,"Linus Holmgren","Umeå Energi Arena Väst",3,18,"Sandåkerns SK",1
"956",956,"Linus Holmgren","Umeå Energi Arena Väst",3,18,"Vindelns IF",1
"957",957,"Linus Holmgren","Umeå Energi Arena Väst",3,18,"Gimonäs Umeå IF",1
"958",958,"Linus Holmgren","Umeå Energi Arena Väst",3,18,"Röbäcks IF",2
"959",959,"Lisa Bergström","Bräntbergsskolan",5,12,"Gimonäs Umeå IF",1
"960",960,"Lisa Bergström","Bräntbergsskolan",5,12,"Sävar IK",1
"961",961,"Lisa Bergström","Bräntbergsskolan",5,12,"IBF Dalen",1
"962",962,"Lisa Bergström","Bräntbergsskolan",5,12,"IBF Dalen",1
"963",963,"Lisa Bergström","Bräntbergsskolan",5,12,"IBF Dalen",1
"964",964,"Lisa Bergström","Bräntbergsskolan",5,12,"Röbäcks IF",2
"965",965,"Lisa Bergström","Bräntbergsskolan",5,12,"Röbäcks IF",1
"966",966,"Lisa Bergström","Bräntbergsskolan",5,12,"Gimonäs Umeå IF",1
"967",967,"Lisa Bergström","Bräntbergsskolan",5,12,"Hissjö SK",1
"968",968,"Lisa Bergström","Elofssonhallen",3,12,"IBF Dalen",1
"969",969,"Lisa Bergström","Elofssonhallen",3,12,"Röbäcks IF",1
"970",970,"Lisa Bergström","Elofssonhallen",3,12,"Sävar IK",1
"971",971,"Lisa Bergström","Elofssonhallen",3,12,"Täfteå IK",2
"972",972,"Lisa Bergström","Elofssonhallen",3,12,"Hörnefors IF",1
"973",973,"Lisa Bergström","Sävaråhallen",2,12,"Holmsund City IBC",1
"974",974,"Lisa Bergström","Sävaråhallen",2,12,"Hissjö SK",1
"975",975,"Lisa Bergström","Sävaråhallen",2,12,"Umeå City IBF",1
"976",976,"Lisa Bergström","Sävaråhallen",2,12,"Täfteå IK",1
"977",977,"Lisa Bergström","Täftehallen",2,12,"Obbola IK",1
"978",978,"Lisa Bergström","Täftehallen",2,12,"Obbola IK",1
"979",979,"Lisa Bergström","Täftehallen",2,12,"IBF Dalen",1
"980",980,"Lisa Bergström","Täftehallen",2,12,"Röbäcks IF",1
"981",981,"Lisa Larsson","Bräntbergsskolan",3,9,"Gimonäs Umeå IF",1
"982",982,"Lisa Larsson","Bräntbergsskolan",3,9,"Hissjö SK",1
"983",983,"Lisa Larsson","Bräntbergsskolan",3,9,"Hörnefors IF",1
"984",984,"Lisa Larsson","Bräntbergsskolan",3,9,"Ersboda SK",1
"985",985,"Lisa Larsson","Bräntbergsskolan",3,9,"Sävar IK",2
"986",986,"Lisa Larsson","Olasjöhallen",6,9,"IBF Dalen",2
"987",987,"Lisa Larsson","Olasjöhallen",6,9,"Täfteå IK",1
"988",988,"Lisa Larsson","Olasjöhallen",6,9,"Gimonäs Umeå IF",2
"989",989,"Lisa Larsson","Olasjöhallen",6,9,"Obbola IK",1
"990",990,"Lisa Larsson","Olasjöhallen",6,9,"Umeå City IBF",1
"991",991,"Lisa Larsson","Olasjöhallen",6,9,"Hissjö SK",1
"992",992,"Lisa Larsson","Olasjöhallen",6,9,"Spöland Vännäs IF",2
"993",993,"Lisa Larsson","Olasjöhallen",6,9,"Gimonäs Umeå IF",1
"994",994,"Lisa Larsson","Olasjöhallen",6,9,"Obbola IK",1
"995",995,"Liv Bodén","Bräntbergsskolan",3,9,"Gimonäs Umeå IF",1
"996",996,"Liv Bodén","Bräntbergsskolan",3,9,"Röbäcks IF",1
"997",997,"Liv Bodén","Bräntbergsskolan",3,9,"Täfteå IK",1
"998",998,"Liv Bodén","Bräntbergsskolan",3,9,"Obbola IK",1
"999",999,"Liv Bodén","Bräntbergsskolan",3,9,"IBF Dalen",2
"1000",1000,"Liv Bodén","Ersängshallen",2,9,"Gimonäs Umeå IF",1
"1001",1001,"Liv Bodén","Ersängshallen",2,9,"Ersboda SK",1
"1002",1002,"Liv Bodén","Ersängshallen",2,9,"Gimonäs Umeå IF",1
"1003",1003,"Liv Bodén","Ersängshallen",2,9,"Obbola IK",1
"1004",1004,"Liv Bodén","Grubbeskolan",2,9,"Hissjö SK",1
"1005",1005,"Liv Bodén","Grubbeskolan",2,9,"Täfteå IK",1
"1006",1006,"Liv Bodén","Grubbeskolan",2,9,"IBF Dalen",1
"1007",1007,"Liv Bodén","Grubbeskolan",2,9,"IBF Dalen",1
"1008",1008,"Liv Bodén","Sävaråhallen",2,9,"Täfteå IK",1
"1009",1009,"Liv Bodén","Sävaråhallen",2,9,"Holmsund City IBC",1
"1010",1010,"Liv Bodén","Sävaråhallen",2,9,"Umeå City IBF",1
"1011",1011,"Liv Bodén","Sävaråhallen",2,9,"Hissjö SK",1
"1012",1012,"Lovisa Olofsson","Bräntbergsskolan",4,16,"Sandåkerns SK",1
"1013",1013,"Lovisa Olofsson","Bräntbergsskolan",4,16,"Gimonäs Umeå IF",1
"1014",1014,"Lovisa Olofsson","Bräntbergsskolan",4,16,"Ersboda SK",1
"1015",1015,"Lovisa Olofsson","Bräntbergsskolan",4,16,"Gimonäs Umeå IF",1
"1016",1016,"Lovisa Olofsson","Bräntbergsskolan",4,16,"IBF Dalen",1
"1017",1017,"Lovisa Olofsson","Bräntbergsskolan",4,16,"Vindelns IF",1
"1018",1018,"Lovisa Olofsson","Bräntbergsskolan",4,16,"Gimonäs Umeå IF",1
"1019",1019,"Lovisa Olofsson","Bräntbergsskolan",4,16,"Täfteå IK",1
"1020",1020,"Lovisa Olofsson","Storsjöhallen",3,16,"Holmsund City IBC",1
"1021",1021,"Lovisa Olofsson","Storsjöhallen",3,16,"Sävar IK",2
"1022",1022,"Lovisa Olofsson","Storsjöhallen",3,16,"Sandåkerns SK",1
"1023",1023,"Lovisa Olofsson","Storsjöhallen",3,16,"Täfteå IK",1
"1024",1024,"Lovisa Olofsson","Storsjöhallen",3,16,"Umeå City IBF",1
"1025",1025,"Lovisa Olofsson","Täftehallen",7,16,"Sävar IK",1
"1026",1026,"Lovisa Olofsson","Täftehallen",7,16,"IBF Dalen",1
"1027",1027,"Lovisa Olofsson","Täftehallen",7,16,"Obbola IK",1
"1028",1028,"Lovisa Olofsson","Täftehallen",7,16,"IBF Dalen",2
"1029",1029,"Lovisa Olofsson","Täftehallen",7,16,"Umeå City IBF",2
"1030",1030,"Lovisa Olofsson","Täftehallen",7,16,"Hörnefors IF",1
"1031",1031,"Lovisa Olofsson","Täftehallen",7,16,"Sävar IK",2
"1032",1032,"Lovisa Olofsson","Täftehallen",7,16,"Täfteå IK",2
"1033",1033,"Lovisa Olofsson","Täftehallen",7,16,"IBF Dalen",2
"1034",1034,"Lovisa Olofsson","Umeå Energi Arena Öst",2,16,"IBF Dalen",1
"1035",1035,"Lovisa Olofsson","Umeå Energi Arena Öst",2,16,"Röbäcks IF",1
"1036",1036,"Lovisa Olofsson","Umeå Energi Arena Öst",2,16,"Umeå City IBF",1
"1037",1037,"Lovisa Olofsson","Umeå Energi Arena Öst",2,16,"IBF Dalen",1
"1038",1038,"Lucas Arvidsson","Bräntbergsskolan",3,7,"Sandåkerns SK",1
"1039",1039,"Lucas Arvidsson","Bräntbergsskolan",3,7,"Gimonäs Umeå IF",1
"1040",1040,"Lucas Arvidsson","Bräntbergsskolan",3,7,"Gimonäs Umeå IF",1
"1041",1041,"Lucas Arvidsson","Bräntbergsskolan",3,7,"Ersboda SK",1
"1042",1042,"Lucas Arvidsson","Bräntbergsskolan",3,7,"Holmsund City IBC",2
"1043",1043,"Lucas Arvidsson","Storsjöhallen",2,7,"Gimonäs Umeå IF",1
"1044",1044,"Lucas Arvidsson","Storsjöhallen",2,7,"Hörnefors IF",1
"1045",1045,"Lucas Arvidsson","Storsjöhallen",2,7,"Holmsund City IBC",1
"1046",1046,"Lucas Arvidsson","Storsjöhallen",2,7,"Vindelns IF",1
"1047",1047,"Lucas Arvidsson","Sävaråhallen",2,7,"Holmsund City IBC",1
"1048",1048,"Lucas Arvidsson","Sävaråhallen",2,7,"Sävar IK",1
"1049",1049,"Lucas Arvidsson","Sävaråhallen",2,7,"Sävar IK",1
"1050",1050,"Lucas Arvidsson","Sävaråhallen",2,7,"Gimonäs Umeå IF",1
"1051",1051,"Lucas Holmlund","Balderhallen B",2,14,"Skellefteå IBS",1
"1052",1052,"Lucas Holmlund","Balderhallen B",2,14,"Skellefteå IBK",1
"1053",1053,"Lucas Holmlund","Balderhallen B",2,14,"Skellefteå IBK",1
"1054",1054,"Lucas Holmlund","Balderhallen B",2,14,"Kågedalens AIF",1
"1055",1055,"Lucas Holmlund","Campushallen",10,14,"Gamla Stan IBK",1
"1056",1056,"Lucas Holmlund","Campushallen",10,14,"Gamla Stan IBK",1
"1057",1057,"Lucas Holmlund","Campushallen",10,14,"Bureå IF",1
"1058",1058,"Lucas Holmlund","Campushallen",10,14,"Kågedalens AIF",1
"1059",1059,"Lucas Holmlund","Campushallen",10,14,"Kågedalens AIF",1
"1060",1060,"Lucas Holmlund","Campushallen",10,14,"Skellefteå IBS",1
"1061",1061,"Lucas Holmlund","Campushallen",10,14,"Byske IF",1
"1062",1062,"Lucas Holmlund","Campushallen",10,14,"Skellefteå IBS",1
"1063",1063,"Lucas Holmlund","Campushallen",10,14,"Skellefteå IBS",1
"1064",1064,"Lucas Holmlund","Campushallen",10,14,"Clemensnäs IF",1
"1065",1065,"Lucas Holmlund","Campushallen",10,14,"Rönnskär Railcare IF",1
"1066",1066,"Lucas Holmlund","Campushallen",10,14,"Kågedalens AIF",1
"1067",1067,"Lucas Holmlund","Campushallen",10,14,"Skellefteå IBK",2
"1068",1068,"Lucas Holmlund","Campushallen",10,14,"Rönnskär Railcare IF",1
"1069",1069,"Lucas Holmlund","Campushallen",10,14,"Clemensnäs IF",1
"1070",1070,"Lucas Holmlund","Campushallen",10,14,"Skellefteå IBK",1
"1071",1071,"Lucas Holmlund","Campushallen",10,14,"Skellefteå IBK",1
"1072",1072,"Lucas Holmlund","Campushallen",10,14,"Boliden FFI",2
"1073",1073,"Lucas Holmlund","Lejonströmshallen",2,14,"Skellefteå IBK",1
"1074",1074,"Lucas Holmlund","Lejonströmshallen",2,14,"Skellefteå IBS",1
"1075",1075,"Lucas Holmlund","Lejonströmshallen",2,14,"Rönnskär Railcare IF",1
"1076",1076,"Lucas Holmlund","Lejonströmshallen",2,14,"Kågedalens AIF",1
"1077",1077,"Ludvig Flodin Brännström","Campushallen",15,19,"Rönnskär Railcare IF",2
"1078",1078,"Ludvig Flodin Brännström","Campushallen",15,19,"Kågedalens AIF",1
"1079",1079,"Ludvig Flodin Brännström","Campushallen",15,19,"Gamla Stan IBK",2
"1080",1080,"Ludvig Flodin Brännström","Campushallen",15,19,"Gamla Stan IBK",1
"1081",1081,"Ludvig Flodin Brännström","Campushallen",15,19,"Gamla Stan IBK",1
"1082",1082,"Ludvig Flodin Brännström","Campushallen",15,19,"Rönnskär Railcare IF",1
"1083",1083,"Ludvig Flodin Brännström","Campushallen",15,19,"Rönnskär Railcare IF",2
"1084",1084,"Ludvig Flodin Brännström","Campushallen",15,19,"Kågedalens AIF",1
"1085",1085,"Ludvig Flodin Brännström","Campushallen",15,19,"Kågedalens AIF",1
"1086",1086,"Ludvig Flodin Brännström","Campushallen",15,19,"Gamla Stan IBK",1
"1087",1087,"Ludvig Flodin Brännström","Campushallen",15,19,"Bureå IF",1
"1088",1088,"Ludvig Flodin Brännström","Campushallen",15,19,"Skellefteå IBS",1
"1089",1089,"Ludvig Flodin Brännström","Campushallen",15,19,"Medle SK",1
"1090",1090,"Ludvig Flodin Brännström","Campushallen",15,19,"Skellefteå IBK",1
"1091",1091,"Ludvig Flodin Brännström","Campushallen",15,19,"Skellefteå IBK",1
"1092",1092,"Ludvig Flodin Brännström","Campushallen",15,19,"Clemensnäs IF",1
"1093",1093,"Ludvig Flodin Brännström","Campushallen",15,19,"Boliden FFI",1
"1094",1094,"Ludvig Flodin Brännström","Campushallen",15,19,"Kågedalens AIF",2
"1095",1095,"Ludvig Flodin Brännström","Campushallen",15,19,"Boliden FFI",1
"1096",1096,"Ludvig Flodin Brännström","Campushallen",15,19,"Clemensnäs IF",1
"1097",1097,"Ludvig Flodin Brännström","Campushallen",15,19,"Skellefteå IBS",2
"1098",1098,"Ludvig Flodin Brännström","Campushallen",15,19,"Skellefteå IBK",1
"1099",1099,"Ludvig Flodin Brännström","Campushallen",15,19,"Skellefteå IBK",1
"1100",1100,"Ludvig Flodin Brännström","Campushallen",15,19,"Skellefteå IBK",1
"1101",1101,"Ludvig Flodin Brännström","Campushallen",15,19,"Skellefteå IBK",1
"1102",1102,"Ludvig Flodin Brännström","Eddahallen",4,19,"Gamla Stan IBK",2
"1103",1103,"Ludvig Flodin Brännström","Eddahallen",4,19,"Skellefteå IBS",2
"1104",1104,"Ludvig Flodin Brännström","Eddahallen",4,19,"Gamla Stan IBK",1
"1105",1105,"Ludvig Flodin Brännström","Eddahallen",4,19,"Skellefteå IBK",1
"1106",1106,"Ludvig Flodin Brännström","Eddahallen",4,19,"Rönnskär Railcare IF",1
"1107",1107,"Ludvig Flodin Brännström","Eddahallen",4,19,"Bureå IF",1
"1108",1108,"Magnus Fessé","Sävaråhallen",3,6,"Sävar IK",2
"1109",1109,"Magnus Fessé","Sävaråhallen",3,6,"Ersboda SK",2
"1110",1110,"Magnus Fessé","Sävaråhallen",3,6,"IBF Dalen",1
"1111",1111,"Magnus Fessé","Sävaråhallen",3,6,"IBF Dalen",1
"1112",1112,"Magnus Fessé","Tegs Centralskola",3,6,"Umeå City IBF",1
"1113",1113,"Magnus Fessé","Tegs Centralskola",3,6,"IBF Dalen",1
"1114",1114,"Magnus Fessé","Tegs Centralskola",3,6,"Sandåkerns SK",1
"1115",1115,"Magnus Fessé","Tegs Centralskola",3,6,"IBF Dalen",1
"1116",1116,"Magnus Fessé","Tegs Centralskola",3,6,"IBF Dalen",2
"1117",1117,"Maja Lindsjö","Bräntbergsskolan",9,17,"Umeå City IBF",1
"1118",1118,"Maja Lindsjö","Bräntbergsskolan",9,17,"Röbäcks IF",1
"1119",1119,"Maja Lindsjö","Bräntbergsskolan",9,17,"IBF Dalen",1
"1120",1120,"Maja Lindsjö","Bräntbergsskolan",9,17,"Sävar IK",2
"1121",1121,"Maja Lindsjö","Bräntbergsskolan",9,17,"Obbola IK",1
"1122",1122,"Maja Lindsjö","Bräntbergsskolan",9,17,"IBF Dalen",2
"1123",1123,"Maja Lindsjö","Bräntbergsskolan",9,17,"Sandåkerns SK",1
"1124",1124,"Maja Lindsjö","Bräntbergsskolan",9,17,"Gimonäs Umeå IF",1
"1125",1125,"Maja Lindsjö","Bräntbergsskolan",9,17,"Holmsund City IBC",1
"1126",1126,"Maja Lindsjö","Bräntbergsskolan",9,17,"Ersboda SK",1
"1127",1127,"Maja Lindsjö","Bräntbergsskolan",9,17,"IBF Dalen",2
"1128",1128,"Maja Lindsjö","Bräntbergsskolan",9,17,"IBF Dalen",1
"1129",1129,"Maja Lindsjö","Bräntbergsskolan",9,17,"Gimonäs Umeå IF",1
"1130",1130,"Maja Lindsjö","Bräntbergsskolan",9,17,"IBF Dalen",1
"1131",1131,"Maja Lindsjö","Bräntbergsskolan",9,17,"IBF Dalen",1
"1132",1132,"Maja Lindsjö","Olasjöhallen",2,17,"Obbola IK",1
"1133",1133,"Maja Lindsjö","Olasjöhallen",2,17,"Sävar IK",1
"1134",1134,"Maja Lindsjö","Olasjöhallen",2,17,"Täfteå IK",1
"1135",1135,"Maja Lindsjö","Olasjöhallen",2,17,"IBF Dalen",1
"1136",1136,"Maja Lindsjö","Sävaråhallen",1,17,"Sävar IK",1
"1137",1137,"Maja Lindsjö","Sävaråhallen",1,17,"Täfteå IK",1
"1138",1138,"Maja Lindsjö","Tegs Centralskola",3,17,"IBF Dalen",1
"1139",1139,"Maja Lindsjö","Tegs Centralskola",3,17,"IBF Dalen",2
"1140",1140,"Maja Lindsjö","Tegs Centralskola",3,17,"Ersboda SK",1
"1141",1141,"Maja Lindsjö","Tegs Centralskola",3,17,"Täfteå IK",1
"1142",1142,"Maja Lindsjö","Tegs Centralskola",3,17,"IBF Dalen",1
"1143",1143,"Maja Lindsjö","Täftehallen",2,17,"Gimonäs Umeå IF",1
"1144",1144,"Maja Lindsjö","Täftehallen",2,17,"Holmsund City IBC",1
"1145",1145,"Maja Lindsjö","Täftehallen",2,17,"Täfteå IK",1
"1146",1146,"Maja Lindsjö","Täftehallen",2,17,"Röbäcks IF",1
"1147",1147,"Maja Sköld","Elofssonhallen",2,8,"Gimonäs Umeå IF",1
"1148",1148,"Maja Sköld","Elofssonhallen",2,8,"Täfteå IK",1
"1149",1149,"Maja Sköld","Elofssonhallen",2,8,"Gimonäs Umeå IF",1
"1150",1150,"Maja Sköld","Elofssonhallen",2,8,"Röbäcks IF",1
"1151",1151,"Maja Sköld","Grubbeskolan",2,8,"Ersboda SK",1
"1152",1152,"Maja Sköld","Grubbeskolan",2,8,"Täfteå IK",1
"1153",1153,"Maja Sköld","Grubbeskolan",2,8,"Spöland Vännäs IF",1
"1154",1154,"Maja Sköld","Grubbeskolan",2,8,"Sandåkerns SK",1
"1155",1155,"Maja Sköld","Midgårdshallen",2,8,"Röbäcks IF",1
"1156",1156,"Maja Sköld","Midgårdshallen",2,8,"Vindelns IF",1
"1157",1157,"Maja Sköld","Midgårdshallen",2,8,"Gimonäs Umeå IF",1
"1158",1158,"Maja Sköld","Midgårdshallen",2,8,"Sandåkerns SK",1
"1159",1159,"Maja Sköld","Tegs Centralskola",2,8,"Sandåkerns SK",1
"1160",1160,"Maja Sköld","Tegs Centralskola",2,8,"Umeå City IBF",1
"1161",1161,"Maja Sköld","Tegs Centralskola",2,8,"IBF Dalen",1
"1162",1162,"Maja Sköld","Tegs Centralskola",2,8,"Hörnefors IF",1
"1163",1163,"Malva Stenebo Lindgren","Bräntbergsskolan",2,9,"Röbäcks IF",1
"1164",1164,"Malva Stenebo Lindgren","Bräntbergsskolan",2,9,"Sandåkerns SK",1
"1165",1165,"Malva Stenebo Lindgren","Bräntbergsskolan",2,9,"Gimonäs Umeå IF",1
"1166",1166,"Malva Stenebo Lindgren","Bräntbergsskolan",2,9,"Hörnefors IF",1
"1167",1167,"Malva Stenebo Lindgren","Elofssonhallen",2,9,"Gimonäs Umeå IF",1
"1168",1168,"Malva Stenebo Lindgren","Elofssonhallen",2,9,"Gimonäs Umeå IF",1
"1169",1169,"Malva Stenebo Lindgren","Elofssonhallen",2,9,"IBF Dalen",1
"1170",1170,"Malva Stenebo Lindgren","Elofssonhallen",2,9,"Röbäcks IF",1
"1171",1171,"Malva Stenebo Lindgren","Sporthallen Musköten",3,9,"IBF Dalen",1
"1172",1172,"Malva Stenebo Lindgren","Sporthallen Musköten",3,9,"IBF Dalen",1
"1173",1173,"Malva Stenebo Lindgren","Sporthallen Musköten",3,9,"Röbäcks IF",2
"1174",1174,"Malva Stenebo Lindgren","Sporthallen Musköten",3,9,"Gimonäs Umeå IF",1
"1175",1175,"Malva Stenebo Lindgren","Sporthallen Musköten",3,9,"Röbäcks IF",1
"1176",1176,"Malva Stenebo Lindgren","Tegs Centralskola",2,9,"IBF Dalen",1
"1177",1177,"Malva Stenebo Lindgren","Tegs Centralskola",2,9,"Ersboda SK",1
"1178",1178,"Malva Stenebo Lindgren","Tegs Centralskola",2,9,"Gimonäs Umeå IF",1
"1179",1179,"Malva Stenebo Lindgren","Tegs Centralskola",2,9,"Umeå City IBF",1
"1180",1180,"Marcus Gabrielsson","FC Vindeln",4,4,"Sandåkerns SK",2
"1181",1181,"Marcus Gabrielsson","FC Vindeln",4,4,"Gimonäs Umeå IF",2
"1182",1182,"Marcus Gabrielsson","FC Vindeln",4,4,"Holmsund City IBC",2
"1183",1183,"Marcus Gabrielsson","FC Vindeln",4,4,"Vindelns IF",1
"1184",1184,"Marcus Gabrielsson","FC Vindeln",4,4,"Sandåkerns SK",1
"1185",1185,"Mattias Glad","Storsjöhallen",2,2,"Gimonäs Umeå IF",1
"1186",1186,"Mattias Glad","Storsjöhallen",2,2,"Hörnefors IF",1
"1187",1187,"Mattias Glad","Storsjöhallen",2,2,"Holmsund City IBC",1
"1188",1188,"Mattias Glad","Storsjöhallen",2,2,"Vindelns IF",1
"1189",1189,"Meja Dyberg","Bråvallahallen",2,10,"Sandåkerns SK",1
"1190",1190,"Meja Dyberg","Bråvallahallen",2,10,"Röbäcks IF",1
"1191",1191,"Meja Dyberg","Bråvallahallen",2,10,"Hörnefors IF",1
"1192",1192,"Meja Dyberg","Bråvallahallen",2,10,"IBF Dalen",1
"1193",1193,"Meja Dyberg","Elofssonhallen",2,10,"Röbäcks IF",1
"1194",1194,"Meja Dyberg","Elofssonhallen",2,10,"Gimonäs Umeå IF",1
"1195",1195,"Meja Dyberg","Elofssonhallen",2,10,"Gimonäs Umeå IF",1
"1196",1196,"Meja Dyberg","Elofssonhallen",2,10,"Täfteå IK",1
"1197",1197,"Meja Dyberg","Tegs Centralskola",2,10,"IBF Dalen",1
"1198",1198,"Meja Dyberg","Tegs Centralskola",2,10,"Ersboda SK",1
"1199",1199,"Meja Dyberg","Tegs Centralskola",2,10,"Gimonäs Umeå IF",1
"1200",1200,"Meja Dyberg","Tegs Centralskola",2,10,"Umeå City IBF",1
"1201",1201,"Meja Dyberg","Umeå Energi Arena Väst",2,10,"Gimonäs Umeå IF",1
"1202",1202,"Meja Dyberg","Umeå Energi Arena Väst",2,10,"IBF Dalen",1
"1203",1203,"Meja Dyberg","Umeå Energi Arena Väst",2,10,"Umeå City IBF",1
"1204",1204,"Meja Dyberg","Umeå Energi Arena Väst",2,10,"Gimonäs Umeå IF",1
"1205",1205,"Meja Dyberg","Vildmannahallen",2,10,"Umeå City IBF",1
"1206",1206,"Meja Dyberg","Vildmannahallen",2,10,"IBF Dalen",1
"1207",1207,"Meja Dyberg","Vildmannahallen",2,10,"IBF Dalen",1
"1208",1208,"Meja Dyberg","Vildmannahallen",2,10,"Gimonäs Umeå IF",1
"1209",1209,"Meja Fjällström","Bräntbergsskolan",4,9,"Sandåkerns SK",1
"1210",1210,"Meja Fjällström","Bräntbergsskolan",4,9,"Vindelns IF",1
"1211",1211,"Meja Fjällström","Bräntbergsskolan",4,9,"Holmsund City IBC",1
"1212",1212,"Meja Fjällström","Bräntbergsskolan",4,9,"Gimonäs Umeå IF",1
"1213",1213,"Meja Fjällström","Bräntbergsskolan",4,9,"Gimonäs Umeå IF",1
"1214",1214,"Meja Fjällström","Bräntbergsskolan",4,9,"Gimonäs Umeå IF",1
"1215",1215,"Meja Fjällström","Bräntbergsskolan",4,9,"Sandåkerns SK",1
"1216",1216,"Meja Fjällström","Bräntbergsskolan",4,9,"Röbäcks IF",1
"1217",1217,"Meja Fjällström","Tegs Centralskola",3,9,"Umeå City IBF",2
"1218",1218,"Meja Fjällström","Tegs Centralskola",3,9,"IBF Dalen",1
"1219",1219,"Meja Fjällström","Tegs Centralskola",3,9,"Täfteå IK",1
"1220",1220,"Meja Fjällström","Tegs Centralskola",3,9,"Ersboda SK",1
"1221",1221,"Meja Fjällström","Tegs Centralskola",3,9,"IBF Dalen",1
"1222",1222,"Meja Fjällström","Täftehallen",2,9,"Hörnefors IF",1
"1223",1223,"Meja Fjällström","Täftehallen",2,9,"Umeå City IBF",1
"1224",1224,"Meja Fjällström","Täftehallen",2,9,"Sandåkerns SK",1
"1225",1225,"Meja Fjällström","Täftehallen",2,9,"Sandåkerns SK",1
"1226",1226,"Moa Olsson","Olasjöhallen",5,5,"Täfteå IK",2
"1227",1227,"Moa Olsson","Olasjöhallen",5,5,"Hissjö SK",1
"1228",1228,"Moa Olsson","Olasjöhallen",5,5,"Obbola IK",2
"1229",1229,"Moa Olsson","Olasjöhallen",5,5,"Ersboda SK",1
"1230",1230,"Moa Olsson","Olasjöhallen",5,5,"Spöland Vännäs IF",2
"1231",1231,"Moa Olsson","Olasjöhallen",5,5,"Sävar IK",1
"1232",1232,"Moa Olsson","Olasjöhallen",5,5,"Gimonäs Umeå IF",1
"1233",1233,"Moa Stödberg","Bråvallahallen",2,5,"Sandåkerns SK",1
"1234",1234,"Moa Stödberg","Bråvallahallen",2,5,"Hissjö SK",1
"1235",1235,"Moa Stödberg","Bråvallahallen",2,5,"Gimonäs Umeå IF",1
"1236",1236,"Moa Stödberg","Bråvallahallen",2,5,"Hörnefors IF",1
"1237",1237,"Moa Stödberg","Midgårdshallen",3,5,"Röbäcks IF",1
"1238",1238,"Moa Stödberg","Midgårdshallen",3,5,"Hörnefors IF",1
"1239",1239,"Moa Stödberg","Midgårdshallen",3,5,"Gimonäs Umeå IF",1
"1240",1240,"Moa Stödberg","Midgårdshallen",3,5,"Vindelns IF",1
"1241",1241,"Moa Stödberg","Midgårdshallen",3,5,"Gimonäs Umeå IF",2
"1242",1242,"Molly Bodén","Bräntbergsskolan",4,20,"Sandåkerns SK",1
"1243",1243,"Molly Bodén","Bräntbergsskolan",4,20,"Sandåkerns SK",1
"1244",1244,"Molly Bodén","Bräntbergsskolan",4,20,"Gimonäs Umeå IF",1
"1245",1245,"Molly Bodén","Bräntbergsskolan",4,20,"Röbäcks IF",2
"1246",1246,"Molly Bodén","Bräntbergsskolan",4,20,"Gimonäs Umeå IF",2
"1247",1247,"Molly Bodén","Bräntbergsskolan",4,20,"Holmsund City IBC",1
"1248",1248,"Molly Bodén","Grubbeskolan",5,20,"Hissjö SK",2
"1249",1249,"Molly Bodén","Grubbeskolan",5,20,"Sandåkerns SK",1
"1250",1250,"Molly Bodén","Grubbeskolan",5,20,"Spöland Vännäs IF",1
"1251",1251,"Molly Bodén","Grubbeskolan",5,20,"Gimonäs Umeå IF",1
"1252",1252,"Molly Bodén","Grubbeskolan",5,20,"Spöland Vännäs IF",1
"1253",1253,"Molly Bodén","Grubbeskolan",5,20,"Sandåkerns SK",1
"1254",1254,"Molly Bodén","Grubbeskolan",5,20,"Täfteå IK",1
"1255",1255,"Molly Bodén","Grubbeskolan",5,20,"Täfteå IK",1
"1256",1256,"Molly Bodén","Grubbeskolan",5,20,"Gimonäs Umeå IF",1
"1257",1257,"Molly Bodén","Midgårdshallen",2,20,"IBF Dalen",1
"1258",1258,"Molly Bodén","Midgårdshallen",2,20,"Hissjö SK",1
"1259",1259,"Molly Bodén","Midgårdshallen",2,20,"Sandåkerns SK",1
"1260",1260,"Molly Bodén","Midgårdshallen",2,20,"Täfteå IK",1
"1261",1261,"Molly Bodén","Olasjöhallen",2,20,"Obbola IK",1
"1262",1262,"Molly Bodén","Olasjöhallen",2,20,"Gimonäs Umeå IF",1
"1263",1263,"Molly Bodén","Olasjöhallen",2,20,"Ersboda SK",1
"1264",1264,"Molly Bodén","Olasjöhallen",2,20,"Röbäcks IF",1
"1265",1265,"Molly Bodén","Tegs Centralskola",5,20,"Röbäcks IF",1
"1266",1266,"Molly Bodén","Tegs Centralskola",5,20,"Obbola IK",1
"1267",1267,"Molly Bodén","Tegs Centralskola",5,20,"Gimonäs Umeå IF",2
"1268",1268,"Molly Bodén","Tegs Centralskola",5,20,"Täfteå IK",1
"1269",1269,"Molly Bodén","Tegs Centralskola",5,20,"IBF Dalen",1
"1270",1270,"Molly Bodén","Tegs Centralskola",5,20,"IBF Dalen",1
"1271",1271,"Molly Bodén","Tegs Centralskola",5,20,"IBF Dalen",1
"1272",1272,"Molly Bodén","Tegs Centralskola",5,20,"Umeå City IBF",1
"1273",1273,"Molly Bodén","Tegs Centralskola",5,20,"IBF Dalen",1
